lng,lat
118.1107,44.2944
5.3960,-19.4595
37.7019,0.3802
107.8193,-12.7503
149.5629,-45.4963
64.7830,33.9005
49.9933,0.6402
22.5942,-45.7870
141.6681,-74.1881
68.6445,-65.7565
124.0512,-38.4069
150.1185,2.3507
58.9180,-78.1058
178.2519,23.0813
52.9695,9.6418
61.3314,-29.0808
31.1726,-19.4500
147.7938,68.7454
112.4344,-44.5417
169.8805,-37.6081
109.0917,3.7879
47.6985,-33.5138
127.6959,-50.7754
44.6858,61.1980
23.9621,33.2477
33.1181,33.5691
105.8778,10.1908
109.1700,42.6455
0.2178,-10.0258
18.3030,48.7583
72.1366,-20.2469
150.6590,14.4477
17.8815,-4.4292
109.7658,5.9788
91.4916,-45.8940
13.7360,13.3221
102.2626,52.7029
101.9255,-9.8508
8.7883,70.4059
47.0075,-2.8986
40.5320,8.4043
153.0297,30.0585
92.5847,0.5546
44.3895,67.7045
64.9094,-26.6213
67.9048,-5.1839
78.0608,16.9633
87.3639,-51.2352
55.0728,18.7126
113.0136,-50.7464
141.5869,8.2080
124.5260,-8.6681
65.1254,-31.7053
33.7910,42.3883
99.5479,25.1490
9.0548,15.1504
170.4664,30.5900
170.4842,-17.4463
163.3833,58.9113
14.3120,3.3696
6.6791,-28.4139
128.3231,27.2515
157.0466,-49.3333
49.4822,-47.8664
174.8952,57.7729
107.1998,41.6554
138.1252,-57.7295
51.0318,-38.2525
49.8906,-11.5053
90.7460,-36.1570
27.7044,-51.5176
104.5936,-19.4666
21.6410,-28.6776
132.3780,-4.5960
134.0209,41.8754
17.4296,51.3767
35.1430,-52.7626
78.9362,46.1338
77.8456,-12.8939
46.6506,-11.5531
167.5495,-23.4493
36.4293,56.9721
138.3926,-86.3936
113.9251,-8.2909
13.0499,62.1411
173.5442,34.5302
69.5174,31.6360
9.4773,-14.4468
157.0597,35.4368
75.4702,81.6896
8.5551,-17.2274
42.5840,-47.1746
67.4217,-29.3589
35.5796,-38.2315
85.2488,17.3295
137.3092,8.5624
167.9499,10.6785
96.1977,-22.9069
11.5050,-38.9662
3.8099,-69.5953
140.4081,32.9886
137.5549,-10.7248
9.1323,-28.8452
159.0223,75.6972
97.8326,8.2181
112.3691,-15.6146
35.8241,53.2484
104.6007,59.2498
97.2005,5.9455
32.0279,0.6720
128.0913,36.1061
97.6065,-19.3374
18.2534,-49.5582
121.1478,57.4843
167.9891,-60.2642
27.2871,22.8642
92.9446,-57.4423
120.5943,-21.3727
119.6088,0.3526
165.7297,17.8884
97.4754,-20.3920
35.1284,-32.1089
54.7544,-48.9466
156.7048,32.3778
150.5483,-4.5693
163.1237,25.6247
55.2818,8.5701
125.5141,-43.1010
12.0767,-20.6926
167.0553,31.6885
124.5194,42.8644
140.5212,-45.2988
71.2711,22.1121
58.8139,11.6088
54.8723,84.8508
96.5766,35.7870
119.4390,-56.9421
114.8303,35.2298
56.6124,-14.6314
93.5737,34.2534
95.0319,-74.9176
60.1360,43.5260
53.5537,7.1819
135.9009,-0.9797
4.5790,24.5804
71.5051,26.1738
121.4932,-38.0931
152.7913,-24.2677
62.0271,3.9812
20.8845,76.6534
118.1804,-54.7249
123.3716,51.4669
143.0657,27.7424
49.8108,5.8964
157.0087,-29.5502
14.1612,33.2395
58.4855,-48.1346
20.1096,12.3007
57.0008,38.0679
130.1526,-53.8163
84.4009,-3.5884
88.7969,-51.9342
119.2483,-17.3116
106.4937,48.0861
41.5719,-20.5221
55.9404,14.1702
129.0766,-44.3452
134.5902,-65.6773
52.0009,16.7020
163.9584,-51.8432
85.3762,30.2348
141.2073,-14.8654
117.0138,49.3182
58.6265,27.1819
58.7621,26.1522
172.5168,-55.3783
110.9362,-34.8132
46.9906,45.9869
112.4898,-4.1168
142.7533,-13.6806
176.8698,12.0514
172.8752,26.4341
133.1512,-62.7248
32.2584,6.2819
139.4334,-11.3922
85.4996,-20.2289
151.0890,7.5371
9.8173,-20.3353
9.5370,38.8965
85.5934,-24.3765
151.2993,28.8902
142.7599,19.4054
58.7701,61.3178
156.1498,31.3294
126.2346,-17.6649
144.3788,20.5537
4.3017,73.4579
64.5670,1.2275
119.9695,7.3431
23.8479,44.1086
86.0859,-31.5282
113.6932,8.9055
156.4783,34.3804
127.0766,21.5610
46.1504,-54.3151
175.5124,-87.4780
46.5845,-42.5337
42.8187,37.0194
90.1644,58.6909
12.2221,3.4425
121.0961,24.6800
122.9614,26.9002
90.1468,15.6628
72.9301,-66.5974
102.6514,20.8066
91.7485,-36.8101
8.2392,-61.1102
30.8823,78.1562
39.3967,57.7637
155.1341,67.3197
130.6579,5.3584
168.3063,52.5615
130.5770,22.2724
11.5964,2.5600
163.1436,0.6021
113.6793,-14.3846
173.0310,28.4406
23.4063,36.2990
37.8700,-53.8169
31.8375,-18.4604
146.6862,-19.5069
72.0922,-17.1533
169.9929,-3.3909
16.3063,-3.3452
58.3426,29.2782
33.4666,54.2864
69.0431,-43.0069
102.7085,34.0707
143.2198,78.0120
61.6290,-12.9384
90.0121,-39.3815
130.5409,-38.6563
119.6679,-27.2838
108.4820,11.8092
104.3975,26.0704
122.5922,-29.1246
36.6678,-22.5582
58.2123,-13.4483
102.1071,-18.5455
35.2318,-51.1494
25.1974,19.9476
16.3207,58.6435
127.2847,-20.1481
141.8982,45.0117
74.8801,-5.7133
3.7635,-29.8552
68.4299,-20.9198
110.1696,79.6127
91.6146,17.1180
3.4527,67.6720
0.8968,-18.3333
72.2850,-4.3583
79.8555,-78.1081
24.1555,24.0417
125.9278,21.3098
17.6807,28.2446
73.1330,1.2291
129.4028,-63.6897
10.1107,8.7347
147.6589,40.3048
104.0684,7.6812
165.0059,-9.7363
5.9407,44.2204
156.8330,37.4418
176.8941,-71.4681
23.5384,2.0498
24.3550,70.6839
82.7206,33.4008
103.5751,65.7891
126.3211,22.3260
31.2639,-77.6090
135.4898,-2.0716
55.6653,38.5195
75.1586,-44.9272
115.7654,15.2578
157.6948,22.5283
22.6387,51.3985
127.3515,-21.8701
40.8840,-41.2440
23.5945,12.1937
104.7803,-16.1631
14.5051,-54.9794
16.5317,63.9543
171.2283,-11.5572
139.0226,-12.4108
46.8579,-21.2788
161.7973,-44.2583
155.3404,-82.9140
125.0904,13.4079
66.8859,64.8796
34.9350,19.2260
15.2059,-3.2725
6.8927,19.8602
106.9439,60.9665
44.2068,52.4614
132.7419,-19.6311
52.6645,-14.1733
178.3783,38.2238
45.1418,20.7748
12.0095,44.8205
41.0390,0.2067
64.9186,30.5746
111.2111,-40.3613
150.3717,16.3672
45.9157,72.8628
1.2638,45.4450
73.1422,6.1477
104.6050,13.0117
41.0199,66.0371
118.5108,43.4182
33.4121,35.5494
99.5331,53.5449
45.8037,71.1319
56.5199,-56.0808
109.2484,44.4555
78.5204,-52.9879
102.0452,39.3875
9.6449,-17.3973
21.2062,-49.4471
51.9804,-21.8992
19.5616,72.8495
22.2168,-36.0088
175.3108,13.0109
144.8576,2.5350
48.8780,48.6689
124.0881,-55.3927
176.5089,-28.5528
31.4444,-13.3438
54.2375,-13.0371
90.0410,-9.0168
34.3056,-18.5287
59.8268,5.0973
64.4038,41.9546
41.4359,19.4191
0.0150,-6.5804
142.4359,-19.2724
94.7619,-40.6497
33.9955,-9.3606
47.5739,-66.6874
68.7083,51.9906
48.0411,-55.4362
126.9264,42.1212
143.6098,10.5586
155.6882,-1.6764
82.7915,-2.0145
127.4627,-52.6933
136.5333,-35.5918
111.6541,-71.7268
171.5860,61.6956
176.7005,-25.2966
61.6928,-17.8816
177.6729,2.3341
133.4799,44.5683
39.2718,13.9507
106.5591,67.6510
60.0410,-69.5783
27.0111,-42.9329
117.3754,-56.6777
83.6573,10.5824
91.1314,-48.1022
53.6300,-12.1815
129.1149,4.0566
169.3277,36.7620
160.1112,-7.4005
52.4356,36.4568
91.7560,1.3696
154.0583,-17.0556
133.8040,55.3887
55.6302,-49.7943
101.8065,-51.0799
103.1505,18.8800
171.3375,22.5410
162.9582,-50.0992
139.5354,69.8187
148.6971,48.2785
99.1405,40.9172
81.3739,-61.7945
80.4889,-3.5914
76.8135,-23.4609
26.6872,59.6673
84.6715,54.9094
42.6476,66.8799
94.7696,27.9794
5.4440,-28.1787
96.8909,16.4085
109.6173,24.9783
64.8749,31.6725
119.8347,-29.9265
4.8369,59.6041
120.6020,-18.9184
29.3383,-7.1243
163.9763,16.9700
173.5074,18.5905
165.3683,-7.9068
9.1183,35.9156
39.5009,-56.8471
161.7426,4.1267
155.1214,-83.9369
159.1509,27.5012
169.2102,61.7644
62.4010,33.8454
174.8788,74.5413
52.9267,29.3894
56.1331,-15.6588
98.5149,49.5793
91.9625,-13.2642
179.1008,-45.8152
34.3807,28.3469
140.7357,-72.3021
80.9606,-58.7328
127.9799,3.8549
115.2615,64.1404
152.8410,27.0756
59.6367,37.1148
52.9178,-45.4932
27.8818,-22.3195
2.9623,-27.6692
99.4409,82.6723
170.4504,56.1558
42.1475,-7.5888
158.8808,-5.8210
118.2431,35.3351
32.5487,19.4519
60.5712,-33.1627
11.3163,43.8333
74.0282,-14.7200
8.6577,-12.3878
128.1057,13.0335
151.2697,-48.2591
54.1578,-19.7688
33.3067,4.3885
127.5899,-30.0644
78.9285,32.1573
107.7249,-10.1078
114.8441,0.3469
154.5654,33.2078
136.1403,41.5652
120.3633,44.6608
2.1448,44.5937
161.5557,18.8239
154.0117,14.7775
46.9879,67.5654
21.4536,4.0196
102.1196,-54.5562
36.3466,61.6073
163.8305,-20.4951
120.8601,-59.1506
165.6984,25.6373
174.1170,47.5916
39.5245,21.6473
14.6956,19.1367
70.9746,-32.9166
29.6920,-44.5558
161.7342,15.1416
54.5621,5.4462
166.3153,15.1155
88.2214,-60.7057
85.3542,47.6885
2.6928,45.5955
110.7379,-17.7216
71.8262,3.7442
8.8116,-15.3256
155.0763,-46.6825
96.4675,-35.0157
117.1438,27.6655
162.5363,56.1182
9.0646,-13.4149
107.3489,-33.7378
155.7334,6.1779
152.4554,-15.5072
28.3548,63.2892
177.3725,-52.7512
91.7207,54.8742
110.4232,-37.3524
23.7519,29.1719
94.1863,-78.1794
59.6102,-1.3727
119.3507,35.3486
21.0236,54.7812
4.2939,31.4627
19.6764,-51.2999
121.0879,46.0649
58.2123,-30.3544
161.9352,23.6320
5.8625,75.8423
23.8040,-25.9914
52.3680,-8.6258
59.5114,-30.2539
76.7873,42.1798
87.8609,50.2548
158.1264,-63.2541
173.4773,-49.0760
157.1204,-45.2900
88.7005,-6.4566
20.7341,46.0409
67.0587,-10.0759
9.4359,24.9402
133.7275,-12.2435
21.2242,-47.6518
158.6503,33.5182
156.6629,-30.6849
80.2899,51.9241
93.7622,-38.0644
65.3183,19.3646
39.9839,14.8137
3.3583,-28.7617
80.6219,1.4153
64.2899,20.7936
169.7998,46.8074
124.4638,76.7970
116.6043,-19.0896
117.5565,-37.3252
68.1034,12.1183
125.8833,-39.4567
17.1796,-17.3983
15.9494,-42.1272
7.9589,33.8297
114.9804,-15.8507
164.9641,-77.7736
47.9535,-44.3721
55.0529,-38.2643
91.2100,-84.4981
109.3673,72.5259
143.8330,16.6136
8.4302,-51.2617
61.4896,-20.9358
40.7926,-66.4191
92.1339,10.9433
6.0365,70.8108
153.9990,-31.2689
55.3724,-56.9503
94.3201,-28.7500
155.6520,-52.4864
47.1309,24.2771
21.1826,8.5625
1.5092,-53.5380
40.5951,39.4087
108.5754,8.7555
70.4952,-61.7418
101.0505,63.9190
70.4677,-6.5710
121.1219,80.2516
158.6989,-44.9672
77.5880,46.8552
165.9368,-14.9818
17.8161,8.6486
128.3926,-43.3677
144.0644,-66.1847
98.0567,56.3699
172.5902,31.5153
26.1741,-49.9590
1.7945,38.9089
82.9256,20.6690
118.9470,26.9115
18.2539,-0.5583
24.7007,-48.3362
49.5018,-32.5977
136.0577,-38.5859
98.7949,-16.9051
150.2682,-2.6410
129.4060,-27.2118
66.7528,8.6947
17.0171,77.2724
159.9611,59.7224
120.6423,-41.4800
87.8142,23.2019
105.6024,-10.6997
159.1962,-21.7559
156.0692,26.3414
147.0802,-8.1419
153.4467,-29.2895
114.4020,71.2570
26.0522,5.6728
145.3237,28.1090
101.4581,27.4617
132.4026,15.8507
29.9787,-6.1452
155.0658,-20.7441
123.9267,7.1590
129.8252,73.9886
144.4633,-80.6875
164.5771,-7.2568
42.8922,-65.9159
25.1090,-17.0942
107.7130,-70.2213
112.6380,-12.1892
46.5944,-64.6249
4.7651,-61.9287
109.5101,1.8847
53.1499,-13.1766
35.5197,-39.8834
57.6564,-19.3992
67.4045,-66.7603
172.1377,0.4624
66.0514,9.3662
148.4930,-44.6246
90.6924,-59.0974
88.4018,25.3549
69.1182,18.3305
39.6651,-31.0891
126.5857,-38.5472
133.4295,-24.1483
58.3019,46.3280
109.1846,-21.9962
112.1992,-27.8348
128.7450,40.9620
97.5265,-27.4843
74.7834,19.7195
135.2272,3.0389
96.7840,0.6221
120.3462,17.1579
49.4018,-46.1823
50.3320,4.9988
101.0608,-40.0945
23.1091,45.0726
32.8148,26.4847
104.4857,-20.4405
6.8165,-17.9023
75.0161,-42.1407
47.6252,-29.7437
73.8291,-21.9975
28.2897,-50.5909
69.3135,67.4897
57.8951,48.6427
22.8297,-14.8876
169.3573,19.7086
140.1432,23.8004
160.2271,12.4611
175.1023,-19.7800
93.0542,-24.0621
57.6986,-42.8553
60.2624,-16.0898
157.8548,48.4293
174.9943,-60.2534
147.1938,-58.0628
174.4145,-28.3461
120.6419,-5.3362
41.0272,-3.6320
111.9385,6.5000
29.8311,52.7645
101.3011,-27.8734
3.0137,-58.1792
176.3669,-74.1465
91.8180,-43.7278
74.9152,10.7702
142.5648,-85.3793
31.2371,29.6998
15.8097,2.3916
168.6188,15.0675
109.5209,49.9600
53.6492,-20.7920
18.4727,-22.5246
143.8800,-20.9481
40.5224,6.6558
102.5293,-14.1952
172.3480,3.3469
51.8980,2.2865
79.3118,-75.2233
86.5821,46.8881
49.3289,-10.5552
97.4483,25.6796
165.6277,39.8540
146.4885,-4.3014
14.1768,66.1601
172.1523,-48.5016
91.9553,67.4617
84.6715,-40.9761
58.8864,-40.9802
159.0582,20.6627
38.5078,-23.5297
139.3321,-68.4657
117.9669,-47.6421
37.8364,-26.4500
169.3219,-41.0275
78.6957,-3.0740
71.2586,-13.2482
150.5960,-43.3343
178.7384,-54.2343
94.2151,14.6740
17.6472,32.3172
26.5064,54.6426
77.7358,-45.3930
97.1144,24.6209
10.5019,-19.4764
78.4237,14.0407
20.0343,6.8016
69.0033,12.4861
169.4123,38.8016
103.0536,-34.9929
110.2353,39.1473
27.0813,52.0961
138.3267,-64.5761
146.2632,-20.5474
125.2281,-44.8876
142.1322,42.1562
133.5434,34.0810
136.8123,-21.9295
124.1579,-9.6673
174.3556,14.8469
154.7870,-36.3740
117.5187,20.3410
133.0628,81.6697
71.2432,10.4243
44.5023,58.3244
46.9015,-23.1885
113.5855,-43.8294
147.1192,-55.3024
84.4524,49.6172
144.6627,7.6427
176.2965,73.4438
95.4703,55.2280
117.2134,51.8105
127.2324,32.0573
67.1032,-62.8433
95.7646,31.0208
13.1787,-42.0012
73.9188,41.2045
130.4152,13.4821
27.0148,-16.1954
94.0280,38.1868
136.0806,-9.0050
31.6180,-9.2643
75.2471,30.8055
79.5851,-50.8255
81.2416,8.7873
6.0913,32.6525
142.0121,9.3008
0.5591,-64.5525
162.9331,2.4299
98.6952,-66.3882
127.1197,47.8633
30.4219,16.6587
21.9339,-52.0535
101.2938,40.2329
109.7414,53.6547
162.3919,-1.3923
39.8019,75.6064
177.5198,17.4078
26.0458,-48.2242
7.7474,35.7886
1.0309,32.0134
100.7963,11.0705
143.7003,-45.0983
89.3027,28.5069
70.4545,77.7289
147.7609,-78.6074
126.4817,44.6837
108.0101,49.9697
41.2006,78.3321
39.2299,67.8555
140.1189,-19.6227
150.9604,-3.5089
78.9819,-12.6402
173.3139,-39.5951
72.6423,-25.3686
56.8524,-23.4676
118.1135,-44.7585
95.3298,-22.2120
75.0807,6.7953
38.7935,37.7681
25.1398,-7.9065
30.1236,43.7290
105.3239,-20.0551
56.7476,-51.5699
115.9430,-15.8007
26.6050,31.0794
107.5808,-41.2744
138.2168,45.0416
38.3565,-32.9496
169.0284,28.6032
25.6527,-18.1487
54.8713,24.9104
158.9091,22.5762
114.9734,-36.7405
7.3787,20.8624
166.2981,8.2073
17.6831,65.8267
22.9009,1.1263
156.9954,23.4620
34.1700,-50.5546
165.6376,-64.6034
35.6809,-78.2590
136.0628,-66.6289
164.1337,9.9022
86.6694,18.7982
111.2839,-50.3775
46.6907,-13.5073
92.0267,45.8085
28.3786,-3.0601
163.3721,-22.6618
80.1866,-8.4237
77.9640,-76.2549
32.4473,-52.4702
139.1823,48.1598
155.8114,-58.8810
118.5947,28.6494
33.8490,57.9736
169.9578,-7.5481
72.5192,-41.5934
130.6303,-17.2286
22.5555,33.2939
60.8703,16.1883
83.3933,76.9108
153.3181,28.1029
98.6778,-25.9882
62.5273,-23.8556
2.7219,-4.1674
121.3505,61.3619
79.6583,-44.0812
3.4416,-71.5744
135.2062,47.9388
15.3520,-23.1146
121.9778,-80.0987
78.8087,-81.9369
100.4217,59.3175
154.9566,11.9642
26.3079,0.9594
144.0370,11.6358
102.6711,-16.7198
8.7201,46.3787
46.3027,-22.2714
4.8386,13.1561
116.5376,59.1546
151.5456,-24.5240
47.1361,-36.2801
97.2774,-11.9497
8.3149,-62.9574
134.3693,-32.7407
34.8053,-57.9602
60.3260,-40.9188
119.6014,-5.4812
24.3944,75.9825
161.3000,7.8517
33.6692,-35.6848
54.1797,23.3754
125.4151,8.4648
143.7054,46.3784
57.6050,20.1991
67.0134,2.5075
66.0447,31.1279
70.4630,-3.7879
60.0046,65.1743
159.9109,44.6733
71.5768,-6.3591
160.6860,8.7284
12.8722,7.8312
18.0681,-14.4698
124.5806,70.2639
128.4183,38.0001
118.2416,-14.7978
61.2039,12.8096
44.0198,-28.0898
59.2655,22.1664
32.0782,15.5618
178.2320,55.7020
111.8983,-47.4243
120.1375,-54.9804
179.8030,-18.3855
19.5212,11.3738
27.1546,-41.3700
75.4043,22.8837
86.4984,-65.3157
123.7212,-65.4924
73.1512,-46.1503
174.2141,1.8245
153.2018,-33.5313
47.0787,-75.3503
153.6880,39.1542
7.0815,-67.7040
90.3894,-21.8655
4.4170,12.2340
122.1722,19.4958
39.8254,-13.5479
123.9664,59.9002
40.1919,-43.5971
116.8964,-7.7169
170.3285,-2.4617
112.6002,29.9496
72.8084,-61.6086
121.0342,7.5684
12.2803,8.7261
41.9591,39.1468
46.5209,19.5755
179.5808,27.9198
2.2874,-22.5435
98.6029,-3.9740
178.4490,-59.1656
143.0349,-27.9729
45.9219,38.2756
93.0742,44.9637
179.3468,-38.1297
130.7999,32.7551
10.6691,-39.8710
61.8754,54.1631
68.2828,25.7539
86.7524,-14.7502
173.4835,-16.4341
1.1110,-22.2546
4.5277,-47.1414
106.5664,38.9138
40.5459,-78.8304
50.4528,-12.4490
122.4649,79.1075
12.0881,66.6234
125.8787,40.7334
116.7488,-70.1197
89.3140,-49.6792
40.1176,-45.1896
177.6737,-2.6659
35.8663,-76.0110
118.7812,-40.2358
47.7442,-11.5410
78.6672,-13.7200
163.9036,-41.6109
125.6960,-79.2256
17.2745,59.4266
30.4557,-43.8197
93.3521,-4.3211
41.5666,-26.3412
125.2405,-9.5344
64.8297,32.7814
175.5055,-69.4756
56.3172,-71.3308
170.1444,10.6179
31.6682,43.5817
160.8133,-0.7494
19.3082,-26.5190
76.9469,-33.8461
175.6759,28.2685
140.1417,35.8388
107.5980,-16.2149
131.4623,26.9835
100.6528,45.8733
84.8593,2.6038
137.9241,-62.6235
120.8651,50.2598
45.1583,66.7636
145.9328,-18.6854
152.6536,-31.5405
113.4822,66.2809
9.8857,50.0643
97.8561,36.0101
12.0433,-35.1087
27.4501,0.9027
77.3253,-39.7778
159.9744,16.0301
100.2103,-20.3144
119.5907,-13.8143
67.2681,-35.4708
11.5319,-34.0749
136.9469,-23.8054
77.8312,15.8680
93.7067,0.8493
3.4122,-25.7650
58.7926,-24.2816
164.5636,54.3743
147.5180,-40.6852
92.7247,-10.2695
164.8333,2.7323
94.6276,-20.4274
160.9745,2.1152
106.5259,44.3671
169.2903,17.8177
80.5994,53.0680
3.1326,26.4011
105.2213,-22.0525
127.1298,-27.2891
106.5666,-29.2519
42.8077,-30.0128
95.2180,6.4795
2.8168,8.6730
62.4952,0.8416
43.4329,-30.8826
109.1429,-24.9106
127.5525,38.6033
116.2111,-1.2027
15.6327,6.9061
6.0725,-8.2263
166.7374,-85.4125
99.0418,1.2102
65.2220,22.2496
120.4909,51.2031
77.8640,-51.1123
142.0812,31.4035
100.5134,41.0841
6.7530,-51.1632
158.6244,-28.1057
13.5686,44.9212
119.2845,50.5776
123.4100,-70.5068
32.3328,8.0735
43.2208,-48.0679
47.2287,37.9462
179.7674,59.2296
143.9205,-42.0869
35.1895,-30.2644
123.1125,-51.3220
24.5162,-25.0712
114.0724,-27.5978
154.1268,66.2304
141.7624,-33.1732
131.7589,22.4943
110.5694,61.6664
42.4776,46.7890
99.9313,62.9861
121.6220,65.3846
88.2351,-73.5683
23.5097,38.2923
170.4524,43.8204
115.8587,41.8128
168.3592,-39.2005
92.8497,62.7772
163.7913,24.6408
110.3401,26.9625
84.2893,34.8855
39.1325,-72.1885
123.0552,52.4390
72.6962,27.7033
153.5836,-15.2617
53.9620,34.9455
80.5216,5.4663
101.8762,41.2329
88.8547,-19.2499
52.7690,-43.7357
110.2550,1.0830
71.8144,-27.6097
139.2787,21.8174
16.5514,-23.2734
97.0011,20.5702
106.8822,-6.6358
77.7227,24.7391
35.3891,56.0788
143.0834,41.3912
144.7406,-53.6343
6.3258,30.6903
40.4508,-6.5569
50.5936,-16.2686
116.5430,-51.4042
42.1926,-32.7619
161.0166,17.8824
169.3204,3.4332
16.5034,-1.4223
127.9550,-36.6936
32.5192,-44.5934
80.9240,54.2050
116.9118,-13.1451
158.5968,-19.8977
73.6949,-32.4419
47.1517,31.1385
72.0498,-14.1021
49.9898,-52.9586
177.9599,11.9881
177.9779,16.4512
153.0033,-6.0560
118.9166,1.2116
48.8553,32.6519
173.7534,-46.8994
50.8450,71.7533
131.9953,-44.4470
152.7871,-34.6618
14.9359,-61.0651
80.8572,2.4964
108.8617,-12.4507
164.3330,-5.5484
67.9402,11.0870
56.3691,28.0955
46.0464,-8.6279
34.9294,40.3085
133.5034,29.0761
40.3456,-24.4646
66.9069,9.7106
51.4651,59.4668
113.8044,-57.1858
1.7427,-1.4107
126.7177,64.5541
85.2959,34.1612
11.0993,-50.4454
41.5847,-4.6267
70.0995,-4.7739
104.3464,-14.5807
75.8409,-29.9509
153.2075,20.3868
83.5870,-36.3224
71.2646,5.5121
54.2719,67.8785
179.5979,-28.1865
49.6407,46.4509
164.4091,25.6366
51.6781,7.3826
165.7932,-27.1475
35.0948,-53.5914
35.8415,64.3319
29.4409,-5.1118
64.2622,13.3116
34.9501,-17.5296
123.4084,35.0759
28.3569,-14.2235
82.0665,8.0058
117.4229,-28.9232
157.4433,38.4998
100.2256,-51.6974
116.5141,69.0489
137.7382,23.4738
23.0934,57.9396
10.0974,-57.5664
152.0709,20.3103
90.3566,-16.7496
115.8264,6.4258
74.8765,5.7248
140.5914,-18.6216
25.9632,41.1368
130.1076,45.2385
95.0112,25.1199
65.5532,48.4523
145.2670,43.7964
120.0286,-73.3382
83.7704,-47.9949
100.6222,14.1757
175.3634,-44.1717
26.6370,-47.2933
116.1524,43.5227
129.2774,-34.7987
113.1195,22.6055
5.1411,-0.7445
120.3253,8.4085
56.4294,11.5562
56.2676,6.8777
74.4697,69.4784
35.1792,-9.4026
33.9296,-11.3934
156.1900,-5.4295
50.5728,-57.5212
71.5471,-55.7761
133.6890,-31.7962
124.2973,-45.7020
38.1553,-42.9530
170.8268,13.2055
29.0517,14.8022
35.3898,72.9277
45.2665,-47.4951
61.7526,-5.3770
14.1219,-66.6850
135.4275,38.4647
175.6679,-11.9512
151.3841,-34.9189
75.8507,-2.7558
105.1582,18.2755
176.0539,-5.5272
154.8254,26.2559
132.4947,45.1880
171.4668,35.6638
115.3231,-19.9247
103.8347,-30.6671
63.0818,-35.9203
72.1831,15.7293
29.5641,-52.9390
17.5551,80.3007
52.0881,82.9336
92.9117,68.4842
10.8317,6.1101
84.4702,58.9862
32.2899,37.6734
60.6073,6.7436
35.2219,70.3890
87.2077,-69.4836
75.8618,6.0447
123.0858,-9.7955
150.5354,3.4254
158.9917,29.4963
48.0576,-2.9369
6.8823,-81.6777
155.1328,39.3051
60.4715,63.0628
167.4026,53.4896
139.5243,-8.4632
117.4007,-39.9599
8.9378,44.5585
52.4112,41.6086
33.7875,-67.7790
176.9009,-4.0948
121.0647,16.3840
34.2075,18.3110
2.0639,-63.6819
151.3012,-31.7978
175.2568,-31.2250
99.4362,-27.6943
143.1745,-1.8355
55.4642,-28.5496
33.6262,-68.8326
109.4319,-28.5649
150.1533,-13.2224
111.4257,39.1981
152.0822,35.9586
174.5502,30.3773
92.1793,15.1791
84.9484,60.0617
125.1191,16.3602
16.8298,-9.3194
150.6171,32.7778
144.2379,6.5522
107.1836,38.0757
79.3647,18.4396
140.2529,-62.5146
49.3017,-26.8632
7.8160,4.4543
148.6318,-23.0720
77.6889,-17.0089
97.1471,-46.0594
121.0181,66.5007
93.5762,37.1295
158.3568,51.3138
129.5447,61.8340
67.8537,-8.0080
120.4689,37.6689
78.0438,64.0433
127.6231,45.1709
50.3958,3.2674
95.0070,-24.3797
169.7705,15.0348
42.8568,-38.6908
12.5863,47.6146
70.1055,0.5640
155.5023,-81.9054
66.4124,-6.3855
152.8334,-67.1836
62.0055,-56.1821
127.3967,-12.1117
112.6223,-49.6323
2.7386,-59.9762
110.7038,27.9341
13.9800,37.2310
44.5703,48.4319
141.0576,65.6661
71.2145,-7.3769
38.0888,-59.0827
172.6792,1.1526
173.8620,-3.2852
44.5396,-21.3987
150.0581,42.6626
7.3074,-21.7678
117.2583,-19.8777
70.0780,-22.7088
160.1341,4.8462
151.7843,-1.3821
61.1405,23.2005
16.4075,-36.4461
57.9405,-16.4034
58.2283,70.2245
149.3235,52.1371
169.1708,32.6723
108.6663,47.1927
6.2795,47.0091
124.4374,-81.0480
164.6998,48.7652
106.7767,-44.0410
1.2087,59.6641
10.7288,-62.9701
72.3294,-7.1614
134.2656,-5.3101
111.3499,68.4193
45.2515,-66.3878
140.5772,24.7720
96.7790,-25.7445
24.0377,9.3795
112.3240,-24.9502
99.1594,-21.7427
73.1716,21.0208
179.3846,30.9741
106.7894,16.5690
90.5915,-6.9706
32.2765,47.2502
24.6830,54.7163
140.7599,-25.2901
120.1652,-43.2346
39.6891,38.5965
115.3238,38.4454
54.1115,11.1056
91.9700,-42.6619
169.6010,57.0819
152.0368,-40.0232
179.1768,-43.6376
33.8092,24.3505
61.1168,-63.8060
110.8445,-84.4072
75.6464,-6.5037
175.8744,-84.6441
166.2347,-68.7532
175.0621,22.3438
140.1259,-1.3165
174.0783,0.4107
151.6187,26.9600
76.1844,-48.4807
25.6734,0.0249
29.9830,-30.1825
60.7645,50.0250
7.3454,-14.1398
120.7627,46.9411
113.1039,0.8497
86.8178,-75.7445
142.0845,54.5158
62.5242,63.7015
141.9957,-25.1277
130.2060,1.1645
144.6265,-21.7954
30.7917,-14.3401
18.8655,-18.5830
31.3554,-15.3861
127.8758,23.5808
42.6912,-2.7311
137.2419,-65.6045
110.0725,-5.7445
107.2244,-61.4037
7.2135,-11.2309
132.2773,-24.2427
25.3458,-30.8705
93.1172,-1.3577
116.0600,51.1481
179.1429,47.1608
91.7177,-2.7321
149.4657,-12.4391
165.0357,-25.2780
44.9248,-55.0433
54.5348,17.0833
